// file containing all PCM Synth Partial waveforms SRX05
"PhraseMenuL"
"PhraseMenuR"
"080:BladeBtL"
"080:BladeBtR"
"093:R&Bees"
"096:RugBurnL"
"096:RugBurnR"
"120:BossClbL"
"120:BossClbR"
"120:ClubbinL"
"120:ClubbinR"
"135:XRacer L"
"135:XRacer R"
"Drain-O L"
"Drain-O R"
"RocketBrs L"
"RocketBrs R"
"Resound L"
"Resound R"
"StrikeWhstle"
"Blowout L"
"Blowout R"
"MGSAW HQ"
"P5SAW HQ"
"106 Saw HQ"
"SH101SAW HQ"
"TB303SAW HQ"
"CustomSawA2"
"JU2SpSaw2"
"JU2SpSaw3"
"JU2SpSaw4"
"OB2 Pat7"
"JPSuperSaw"
"JP8SQU HQ"
"MGSQU HQ"
"P5SQU HQ"
"CustomSquA2"
"TB303SQU HQ"
"106 SubOsc"
"JU2SpSub1"
"JU2SpSub2"
"JP8PLS05 HQ"
"JP8PLS15 HQ"
"JP8PLS20 HQ"
"JP8PLS30 HQ"
"JP8PLS40 HQ"
"JP8PLS45 HQ"
"SyncPlsInv"
"JUNO Pls Bd"
"JUNO Pls Rls"
"JP6 DynPLS P"
"JP6 DynPLS N"
"JUNO106 Rave"
"MGTRI HQ"
"JP8TRI HQ"
"Variant Sin"
"ARP SIN"
"CalcSIN2"
"106 Bs56"
"Spct11"
"Sprk vx2"
"Spct2 20"
"MG WhteNz HQ"
"MG PinkNz HQ"
"Spect Noise"
"JD PnoEQ"
"EP Chd Menu"
"EP Maj 9th"
"EP Maj 11th"
"EP Min 11th"
"FM Clavi mf"
"Old Hous Org"
"FM Prc Organ"
"Fing E.Bs mf"
"Fing E.Bs ff"
"Baby Bass f2"
"Baby Bassff2"
"GuitarrnWarm"
"GuitarrnOct2"
"HouseBass mf"
"HouseBass ff"
"Brs Stab L"
"Brs Stab R"
"Brs Fall L"
"Brs Fall R"
"WindsFX Menu"
"Flute Fx 1"
"Flute Fx 2"
"Flute Fx 3"
"Sax Fx 1"
"Sax Fx 2"
"Sax Fx 3"
"Gregorian2 L"
"Gregorian2 R"
"Dance Str L"
"Dance Str R"
"D50Pizzagogo"
"Str Fall L"
"Str Fall R"
"StrScaleMajL"
"StrScaleMajR"
"StrChd MenuL"
"StrChd MenuR"
"StrChdMin9L"
"StrChdMin9R"
"StrChdMn11L"
"StrChdMn11R"
"StrSprdMaj L"
"StrSprdMaj R"
"StrSprdMin L"
"StrSprdMin R"
"E.Gtr Menu L"
"E.Gtr Menu R"
"ShredFuzzGtr"
"ClnGtrRif1 L"
"ClnGtrRif1 R"
"ClnGtrRif2 L"
"ClnGtrRif2 R"
"TrmDwnGtr1 L"
"TrmDwnGtr1 R"
"TrmDwnGtr2 L"
"TrmDwnGtr2 R"
"WahGtrChord"
"WahGtrCt1 L"
"WahGtrCt1 R"
"WahGtrCt2 L"
"WahGtrCt2 R"
"WahGtrCt3 L"
"WahGtrCt3 R"
"WahGtrCt4 L"
"WahGtrCt4 R"
"WahGtrCt5 L"
"WahGtrCt5 R"
"WahGtrCt6 L"
"WahGtrCt6 R"
"WahGtrRif1 L"
"WahGtrRif1 R"
"WahGtrRif2 L"
"WahGtrRif2 R"
"Hit SpecialL"
"Hit SpecialR"
"Hit OneShotL"
"Hit OneShotR"
"BrassHit 1"
"BrassHit 2"
"BrassHit 3"
"BrassHit 4"
"BrassHit 5"
"BrassHit 6 L"
"BrassHit 6 R"
"BrassHit 7 L"
"BrassHit 7 R"
"BrassHit 8"
"BrassHit 9 L"
"BrassHit 9 R"
"BrassHit 10L"
"BrassHit 10R"
"BrassHit 11L"
"BrassHit 11R"
"BrassHit 12L"
"BrassHit 12R"
"BrassHit 13L"
"BrassHit 13R"
"BrassHit 14L"
"BrassHit 14R"
"BrassHit 15"
"BrassHit 16L"
"BrassHit 16R"
"BrassHit 17L"
"BrassHit 17R"
"BrassHit 18"
"BrassHit 19L"
"BrassHit 19R"
"BrassHit 20"
"BrassHit 21L"
"BrassHit 21R"
"BrassHit 22L"
"BrassHit 22R"
"BrassHit 23L"
"BrassHit 23R"
"BrassHit 24"
"SymphHit 1 L"
"SymphHit 1 R"
"SymphHit 2 L"
"SymphHit 2 R"
"SymphHit 3 L"
"SymphHit 3 R"
"SymphHit 4 L"
"SymphHit 4 R"
"SymphHit 5 L"
"SymphHit 5 R"
"SymphHit 6 L"
"SymphHit 6 R"
"SymphHit 7 L"
"SymphHit 7 R"
"Organ Hit 1"
"OrgTrnsplntL"
"OrgTrnsplntR"
"Organ Hit 2L"
"Organ Hit 2R"
"Chord Hit 1"
"Chord Hit 2L"
"Chord Hit 2R"
"Chord Hit 3L"
"Chord Hit 3R"
"Chord Hit 4"
"Altr Hit L"
"Altr Hit R"
"Crystal HitL"
"Crystal HitR"
"Dirty Hit 2"
"Exhaust HitL"
"Exhaust HitR"
"Scoop Hit L"
