// file containing all PCM Synth Partial waveforms SRX02
"Grand1 L p A"
"Grand1 R p A"
"Grand1 L p B"
"Grand1 R p B"
"Grand1 L p C"
"Grand1 R p C"
"Grand2 L p A"
"Grand2 R p A"
"Grand2 L p B"
"Grand2 R p B"
"Grand2 L p C"
"Grand2 R p C"
"Grand1 L mpA"
"Grand1 R mpA"
"Grand1 L mpB"
"Grand1 R mpB"
"Grand1 L mpC"
"Grand1 R mpC"
"Grand2 L mpA"
"Grand2 R mpA"
"Grand2 L mpB"
"Grand2 R mpB"
"Grand2 L mpC"
"Grand2 R mpC"
"Grand1 L f A"
"Grand1 R f A"
"Grand1 L f B"
"Grand1 R f B"
"Grand1 L f C"
"Grand1 R f C"
"Grand2 L f A"
"Grand2 R f A"
"Grand2 L f B"
"Grand2 R f B"
"Grand2 L f C"
"Grand2 R f C"
"Grand1 L ffA"
"Grand1 R ffA"
"Grand1 L ffB"
"Grand1 R ffB"
"Grand1 L ffC"
"Grand1 R ffC"
"Grand2 L ffA"
"Grand2 R ffA"
"Grand2 L ffB"
"Grand2 R ffB"
"Grand2 L ffC"
"Grand2 R ffC"
